RegionID,SizeRank,RegionName,RegionType,StateName,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21
395031,51,"Rochester, NY",Msa,NY,231146,232586,233708,234841,235676,236889,237446,238273,238940,239632,240128,240347,240807,241921,243305,244838,246016,246735,248086,249558,251910,254281,256707,259207,261161,263516,266864,271118,275821,281627,287017,290874,292788
394640,52,"Grand Rapids, MI",Msa,MI,350065,351540,353238,355388,357804,356833,354848,351659,351295,351851,354240,356195,358213,359621,361744,364709,364930,365137,365699,369486,373696,377557,381576,385421,389422,393531,398371,402951,409027,416987,425149,431996,435933
395167,53,"Tucson, AZ",Msa,AZ,366571,367714,369006,370233,370879,372349,373577,374878,375800,376641,378514,382022,383505,384718,385641,391525,393023,394255,393439,397357,402329,407519,413532,419439,426312,432662,437920,442622,450919,463825,477969,488718,496944
753924,54,"Urban Honolulu, HI",Msa,HI,1053450,1053957,1053657,1052157,1049978,1050020,1052194,1051866,1048575,1043209,1036384,1029874,1027118,1027634,1028545,1030485,1031615,1035217,1034672,1037909,1042393,1051839,1060443,1069871,1079863,1091073,1103974,1116511,1137147,1160906,1191646,1215147,1239051
395169,55,"Tulsa, OK",Msa,OK,339867,339166,338546,338158,338070,338566,339241,339627,339758,340566,341141,341842,342786,344437,345755,347231,348095,349576,351508,354452,357196,359805,363098,367208,370417,371567,373761,377033,382320,387673,392833,397901,403244
394619,56,"Fresno, CA",Msa,CA,445386,445843,447366,448187,447677,447800,449634,452485,453731,454992,455014,455222,454626,454896,457383,460741,462756,461807,465879,472688,482381,487540,492461,497752,502291,506729,513939,522603,534574,546264,562163,575990,588258
395238,57,"Worcester, MA",Msa,MA,409217,408660,407612,408745,410730,412582,412914,413214,413200,414791,416056,417944,419773,421762,425295,427779,430149,430525,432331,436654,443047,451499,459625,466195,471281,476561,485903,494815,503296,510356,518369,525920,529897
394415,58,"Stamford, CT",Msa,CT,1278579,1273790,1267169,1264690,1261306,1249768,1240661,1234637,1234121,1236325,1236372,1236030,1232745,1226830,1220874,1215475,1211670,1218443,1231854,1254955,1278596,1304137,1325332,1341904,1357070,1372593,1394896,1412621,1442156,1474488,1510076,1532781,1545772
394312,59,"Albuquerque, NM",Msa,NM,340230,340769,341174,342098,343477,344520,345647,346812,347823,348822,350565,353562,356297,358945,361286,364187,367168,369343,371893,374722,378115,381576,385964,390809,396412,401989,407348,411799,417338,424375,432886,439525,445217
394308,60,"Albany, NY",Msa,NY,270829,272107,273522,274242,274300,273754,273211,272214,271944,271694,272594,273715,274662,274672,274526,274658,275820,276631,278235,279993,282322,285861,288900,292870,296284,300710,303989,306994,309393,313843,318564,323766,327627
394938,61,"Omaha, NE",Msa,NE,339201,339297,339043,338970,338952,339788,343256,347588,351366,353256,354415,355701,357308,359153,360485,360633,359972,360010,360842,363140,366020,370174,373724,377074,379461,383187,387240,391148,396087,401471,407553,411908,416140
394908,62,"New Haven, CT",Msa,CT,374968,375696,375276,375829,375935,375594,375582,375005,374968,374046,374084,373334,374507,375538,377622,379857,381162,381401,383653,388136,396011,403400,411066,417999,422330,428020,434067,441707,448912,458278,468198,475212,478053
394357,63,"Bakersfield, CA",Msa,CA,353318,355488,357025,357075,358040,359597,360424,361224,361690,362365,363430,363822,364390,365351,368663,371687,372543,372787,375684,380084,384477,387398,391436,397947,404214,409736,412727,418314,425134,434253,444456,456065,466493
394753,64,"Knoxville, TN",Msa,TN,405309,407519,408678,410345,411746,413689,414139,415329,416860,419166,421866,424382,427055,429621,432272,433948,435585,436952,439375,442602,446944,452267,457643,463871,470651,477775,484226,490845,499677,510172,522022,533820,545829
