GeoFips,GeoName,LineCode,Description,2019
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,95.9
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,76.3
17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.2
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",1,RPPs: All items,93.5
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,86.7
17660,"Coeur d'Alene, ID (Metropolitan Statistical Area)",4,  RPPs: Services: Other,93.9
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.2
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,84.7
17780,"College Station-Bryan, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.2
17820,"Colorado Springs, CO (Metropolitan Statistical Area)",1,RPPs: All items,99.3
17820,"Colorado Springs, CO (Metropolitan Statistical Area)",2,  RPPs: Goods,93.2
17820,"Colorado Springs, CO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,111.4
17820,"Colorado Springs, CO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,99
17860,"Columbia, MO (Metropolitan Statistical Area)",1,RPPs: All items,89.9
17860,"Columbia, MO (Metropolitan Statistical Area)",2,  RPPs: Goods,94.7
17860,"Columbia, MO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,78
17860,"Columbia, MO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.2
17900,"Columbia, SC (Metropolitan Statistical Area)",1,RPPs: All items,91.4
17900,"Columbia, SC (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
17900,"Columbia, SC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.6
17900,"Columbia, SC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
17980,"Columbus, GA-AL (Metropolitan Statistical Area)",1,RPPs: All items,88.6
17980,"Columbus, GA-AL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.2
17980,"Columbus, GA-AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.3
17980,"Columbus, GA-AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
18020,"Columbus, IN (Metropolitan Statistical Area)",1,RPPs: All items,88.7
18020,"Columbus, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,94.6
18020,"Columbus, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.5
18020,"Columbus, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,90.3
18140,"Columbus, OH (Metropolitan Statistical Area)",1,RPPs: All items,91.6
18140,"Columbus, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,95.3
18140,"Columbus, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,85
18140,"Columbus, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
18580,"Corpus Christi, TX (Metropolitan Statistical Area)",1,RPPs: All items,92.4
18580,"Corpus Christi, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
18580,"Corpus Christi, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.7
18580,"Corpus Christi, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
18700,"Corvallis, OR (Metropolitan Statistical Area)",1,RPPs: All items,102.9
18700,"Corvallis, OR (Metropolitan Statistical Area)",2,  RPPs: Goods,102.8
18700,"Corvallis, OR (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,110.7
18700,"Corvallis, OR (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.7
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",1,RPPs: All items,94.5
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,94.5
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,93.5
18880,"Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.2
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",1,RPPs: All items,83.7
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,54.6
19060,"Cumberland, MD-WV (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",1,RPPs: All items,101.2
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,109.9
19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,98.6
19140,"Dalton, GA (Metropolitan Statistical Area)",1,RPPs: All items,85.7
19140,"Dalton, GA (Metropolitan Statistical Area)",2,  RPPs: Goods,92.4
19140,"Dalton, GA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,62.9
19140,"Dalton, GA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95
19180,"Danville, IL (Metropolitan Statistical Area)",1,RPPs: All items,79.1
19180,"Danville, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,94.6
19180,"Danville, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,51
19180,"Danville, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,90.3
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",1,RPPs: All items,90.2
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.8
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,81.7
19300,"Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,90.5
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",1,RPPs: All items,88.3
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",2,  RPPs: Goods,94.7
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,71.7
19340,"Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.2
19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)",1,RPPs: All items,87.6
19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)",2,  RPPs: Goods,95.4
19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.6
19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
19460,"Decatur, AL (Metropolitan Statistical Area)",1,RPPs: All items,83.7
19460,"Decatur, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.8
19460,"Decatur, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,53.5
19460,"Decatur, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,90.5
19500,"Decatur, IL (Metropolitan Statistical Area)",1,RPPs: All items,85
19500,"Decatur, IL (Metropolitan Statistical Area)",2,  RPPs: Goods,95.4
19500,"Decatur, IL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,60.3
19500,"Decatur, IL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.8
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",2,  RPPs: Goods,96.5
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,95.6
19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",1,RPPs: All items,104.2
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",2,  RPPs: Goods,97.7
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,139
19740,"Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.9
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",1,RPPs: All items,92.3
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",2,  RPPs: Goods,94.6
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,87.7
19780,"Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.1
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",1,RPPs: All items,95.3
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",2,  RPPs: Goods,97.8
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,86.1
19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.7
20020,"Dothan, AL (Metropolitan Statistical Area)",1,RPPs: All items,83.6
20020,"Dothan, AL (Metropolitan Statistical Area)",2,  RPPs: Goods,96
20020,"Dothan, AL (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,55.5
20020,"Dothan, AL (Metropolitan Statistical Area)",4,  RPPs: Services: Other,90.5
20100,"Dover, DE (Metropolitan Statistical Area)",1,RPPs: All items,92.5
20100,"Dover, DE (Metropolitan Statistical Area)",2,  RPPs: Goods,96.6
20100,"Dover, DE (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,82.4
20100,"Dover, DE (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.1
20220,"Dubuque, IA (Metropolitan Statistical Area)",1,RPPs: All items,89.1
20220,"Dubuque, IA (Metropolitan Statistical Area)",2,  RPPs: Goods,94.7
20220,"Dubuque, IA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.3
20220,"Dubuque, IA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.2
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",1,RPPs: All items,89.5
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",2,  RPPs: Goods,94.6
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,77.5
20260,"Duluth, MN-WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,92.1
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",1,RPPs: All items,94.8
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",2,  RPPs: Goods,95.8
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,91.7
20500,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)",4,  RPPs: Services: Other,95.2
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",1,RPPs: All items,98.4
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,98.3
20700,"East Stroudsburg, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
20740,"Eau Claire, WI (Metropolitan Statistical Area)",1,RPPs: All items,89
20740,"Eau Claire, WI (Metropolitan Statistical Area)",2,  RPPs: Goods,95.4
20740,"Eau Claire, WI (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,74.9
20740,"Eau Claire, WI (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
20940,"El Centro, CA (Metropolitan Statistical Area)",1,RPPs: All items,90.4
20940,"El Centro, CA (Metropolitan Statistical Area)",2,  RPPs: Goods,102.8
20940,"El Centro, CA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,67.3
20940,"El Centro, CA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.7
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",1,RPPs: All items,86.5
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",2,  RPPs: Goods,92.7
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,71.9
21060,"Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,90.1
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",1,RPPs: All items,88.8
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",2,  RPPs: Goods,95.4
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.2
21140,"Elkhart-Goshen, IN (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.4
21300,"Elmira, NY (Metropolitan Statistical Area)",1,RPPs: All items,94.9
21300,"Elmira, NY (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
21300,"Elmira, NY (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,83
21300,"Elmira, NY (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
21340,"El Paso, TX (Metropolitan Statistical Area)",1,RPPs: All items,87.7
21340,"El Paso, TX (Metropolitan Statistical Area)",2,  RPPs: Goods,96.4
21340,"El Paso, TX (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,73.3
21340,"El Paso, TX (Metropolitan Statistical Area)",4,  RPPs: Services: Other,91.3
21420,"Enid, OK (Metropolitan Statistical Area) 2/",1,RPPs: All items,88.3
21420,"Enid, OK (Metropolitan Statistical Area) 2/",2,  RPPs: Goods,96.5
21420,"Enid, OK (Metropolitan Statistical Area) 2/",3,  RPPs: Services: Rents,71.6
21420,"Enid, OK (Metropolitan Statistical Area) 2/",4,  RPPs: Services: Other,91.3
21500,"Erie, PA (Metropolitan Statistical Area)",1,RPPs: All items,91.3
21500,"Erie, PA (Metropolitan Statistical Area)",2,  RPPs: Goods,98.9
21500,"Erie, PA (Metropolitan Statistical Area)",3,  RPPs: Services: Rents,69.5
21500,"Erie, PA (Metropolitan Statistical Area)",4,  RPPs: Services: Other,97.9
