opportunity_id,Entity_ID,Est_Revenue,Annual_Revenue,days_active,PFY_RSM_Services_Spend,CFY_RSM_Services_Spend,No_of_Employees,Probability,Lead_Source,Private_Equity,Open_Revenue,Type,industry_sector,revenue_size,Microsoft_Enterprise_Agreement,Won
898841d0-a0d7-e811-812b-005056ad09ed,7873867,550000,10650865,352.2129398,127489.85,70274.64,18,20%,Referral - Other,No,0,New Relationship - New Business,Bio/Pharma,high,_missing_,0
ce895584-2e9b-e711-8118-005056ad09ed,7787024,15000,173768000,126.5818866,0,0,298,20%,Inactive - Junction Solutions,Yes,0,Existing Relationship - Renewal,Bio/Pharma,low,Yes,0
e0de4d8a-2e9b-e711-8118-005056ad09ed,7787048,15753,29385000,6.489918981,0,0,10,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Bio/Pharma,low,No,1
f3136f1d-1fe9-e911-a9b6-005056b57426,7967691,50000,13178000,420.1652199,0,0,87,20%,BD Activity,_missing_,0,New Relationship - New Business,Bio/Pharma,med,_missing_,0
7725fb9f-daf9-ea11-a9c6-005056b57426,7893773,1600000,2371000,54.04795139,38917.5,0,75,20%,RSM System Selection,No,0,New Relationship - New Business,Bio/Pharma,high,_missing_,0
caabf747-4160-e811-8133-005056ad4f9d,7831414,90000,0,89.99259259,27439.86,33914.68,61,20%,Director,Yes,0,New Relationship - New Business,Bio/Pharma,med,_missing_,1
1064a826-489a-e811-812b-005056ad6943,7831414,50000,0,1.994282407,27439.86,33914.68,61,20%,Director,Yes,0,Existing Relationship - New Business,Bio/Pharma,med,_missing_,0
fd807c6a-85a9-ea11-a9c2-005056b5913b,7887084,385000,0,18.02673611,139379.51,88458.1,24,20%,RSM System Selection,No,30000,Existing Relationship - New Business,Bio/Pharma,med,_missing_,0
9342c791-2f9b-e711-8118-005056ad09ed,7787038,500,1618693000,41.46413194,0,0,626,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Bio/Pharma,low,No,0
3d96795d-f1f3-e811-812f-005056ad6943,7668499,450000,2762138,118.0009954,260462.47,465742.98,5,20%,Director,No,0,Existing Relationship - New Business,Bio/Pharma,med,_missing_,0
8d1c1b59-8ca1-e811-8127-005056ad09ed,7842459,45600,729264000,13.8818287,0,0,757,20%,BD Activity,No,0,New Relationship - New Business,Bio/Pharma,med,_missing_,1
c25df948-86d7-e811-812b-005056ad09ed,7832306,198870,729264000,113.1479977,123423.8,250003.41,757,60%,BD Activity,No,100000,New Relationship - New Business,Bio/Pharma,med,_missing_,1
9b511d15-aeca-e711-811c-005056ad09ed,7832306,879200,729264000,287.3582523,123423.8,250003.41,757,80%,BD Activity,No,100000,New Relationship - New Business,Bio/Pharma,high,_missing_,1
27836e33-e052-e811-8131-005056ad4f9d,7832306,1380,729264000,205.3093287,123423.8,250003.41,757,20%,BD Activity,No,100000,Existing Relationship - New Business,Bio/Pharma,low,_missing_,1
ab7764ec-d717-e811-8120-005056ad09ed,7832306,19800,729264000,112.2550926,123423.8,250003.41,757,80%,BD Activity,No,100000,New Relationship - New Business,Bio/Pharma,low,_missing_,0
c6040030-51cd-e811-812e-005056ad6943,7832306,20000,729264000,281.3703009,123423.8,250003.41,757,20%,BD Activity,No,100000,Existing Relationship - New Business,Bio/Pharma,low,_missing_,0
950f8920-9f17-e611-8105-005056ad6943,7691238,5550,54371675,46.23717593,30026.24,16294.18,160,_missing_,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Bio/Pharma,low,_missing_,1
82217694-9e67-e911-a9a8-005056b5913b,7866854,637800,107879554,0.003194444,45676.22,45424.58,350,20%,Website,No,100000,New Relationship - New Business,Bio/Pharma,high,_missing_,1
0b333027-c9ff-e911-a9b7-005056b5913b,7866854,136120,107879554,0.002418981,45676.22,45424.58,350,100%,Referral - Other,No,100000,New Relationship - New Business,Bio/Pharma,med,_missing_,1
03108998-efd3-e911-a9be-005056b506e9,7866854,7600,107879554,0.004456019,45676.22,45424.58,350,100%,BD Activity,No,100000,Existing Relationship - New Business,Bio/Pharma,low,_missing_,1
a3347118-4ae9-e911-a9b6-005056b5913b,7866854,130800,107879554,0.002719907,45676.22,45424.58,350,20%,Referral - Other,No,100000,New Relationship - New Business,Bio/Pharma,med,_missing_,1
54690e8c-60a1-e811-8135-005056ad4f9d,7683591,221550,389523000,5.35630787,256727.32,235095.93,232,20%,Partner,No,0,Existing Relationship - New Business,Bio/Pharma,med,No,0
7f0a51d6-8ba1-e811-8127-005056ad09ed,7683591,45600,389523000,5.140266204,256727.32,235095.93,232,20%,Partner,No,0,Existing Relationship - New Business,Bio/Pharma,med,No,0
770444d9-9fa0-e811-8127-005056ad09ed,7683591,450000,389523000,6.311550926,256727.32,235095.93,232,20%,Partner,No,0,Existing Relationship - New Business,Bio/Pharma,med,No,0
9a30a5b5-2f9b-e711-8118-005056ad09ed,7642326,2214156,140901827,118.2916667,0,0,350,20%,Referral - Other,Yes,0,Existing Relationship - Renewal,Bio/Pharma,high,No,1
e033df61-0c19-e611-8107-005056ad1ac5,7642326,980000,140901827,334.6978125,0,0,350,20%,Inactive - Junction Solutions,Yes,0,New Relationship - New Business,Bio/Pharma,high,No,0
7ab0bcc2-9320-e711-8113-005056ad09ed,7642326,187900,140901827,11.7728125,0,0,350,100%,Inactive - Junction Solutions,Yes,0,Existing Relationship - New Business,Bio/Pharma,med,No,1
499c4011-f28f-e611-8110-005056ad6943,7642326,134400,140901827,36.86861111,0,0,350,20%,Inactive - Junction Solutions,Yes,0,Existing Relationship - New Business,Bio/Pharma,med,No,1
1d9ca4f1-31ac-e611-8111-005056ad6943,7642326,59200,140901827,0.025138889,0,0,350,20%,Inactive - Junction Solutions,Yes,0,Existing Relationship - New Business,Bio/Pharma,med,No,1
3ae23e07-2a4a-e711-8115-005056ad09ed,7787038,25000,1618693000,0.000763889,0,0,626,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Bio/Pharma,med,No,1
35e71065-1f4a-e711-8117-005056ad6943,7787038,7500,1618693000,0.000960648,0,0,626,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Bio/Pharma,low,No,1
c7434ea3-d6dd-e611-8111-005056ad09ed,7787038,45000,1618693000,0.001099537,0,0,626,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Bio/Pharma,med,No,1
f5bf1d57-309b-e711-8118-005056ad09ed,7787024,110583,173768000,36.58590278,0,0,298,20%,Referral - Other,Yes,0,Existing Relationship - Renewal,Bio/Pharma,med,Yes,1
6bba7e82-2d9b-e711-8118-005056ad09ed,7985771,250000,271030000,8.66412037,0,21402.73,893,20%,Referral - Other,No,50000,Existing Relationship - Renewal,Bio/Pharma,med,No,0
82e7005a-2e9b-e711-8118-005056ad09ed,7642326,869714,140901827,123.6539005,0,0,350,20%,Inactive - Junction Solutions,Yes,0,Existing Relationship - Renewal,Bio/Pharma,high,No,1
de9be99f-a01a-ea11-a9b8-005056b57426,7893614,1100000,15325000,98.04451389,101604.15,180.4,470,80%,RSM Alumni,No,0,New Relationship - New Business,Bio/Pharma,high,_missing_,0
bacad0db-bd01-ec11-a9e5-005056b506e9,7841128,41040,267256,4.041597222,80616.55,2333556.32,5,20%,BD Activity,Yes,608000,Existing Relationship - New Business,Bio/Pharma,med,_missing_,1
0e0a5948-8b9c-e811-8135-005056ad4f9d,7841128,34560,267256,40.38784722,80616.55,2333556.32,5,80%,BD Activity,Yes,608000,Existing Relationship - New Business,Bio/Pharma,med,_missing_,1
90742cbe-94d2-eb11-a9d1-005056b57426,7841128,345544,267256,22.14546296,80616.55,2333556.32,5,80%,BD Activity,Yes,608000,Existing Relationship - New Business,Bio/Pharma,med,_missing_,1
afdd3dd0-b210-ec11-a9e6-a53255af747d,7841128,1005784,267256,14.94166667,80616.55,2333556.32,5,60%,Director,Yes,608000,Existing Relationship - New Business,Bio/Pharma,high,_missing_,1
2bcb91dd-0b1a-ec11-a9e6-a53255af747d,7841128,44520,267256,10.02488426,80616.55,2333556.32,5,40%,Director,Yes,608000,Existing Relationship - New Business,Bio/Pharma,med,_missing_,1
b9c2283d-dcf4-e811-812b-005056ad09ed,7841128,4870,267256,0.002673611,80616.55,2333556.32,5,20%,BD Activity,Yes,608000,New Relationship - New Business,Bio/Pharma,low,_missing_,1
b70a032e-fb68-e811-8126-005056ad09ed,7841128,1,267256,0.665844907,80616.55,2333556.32,5,20%,BD Activity,Yes,608000,New Relationship - New Business,Bio/Pharma,low,_missing_,0
bc0a032e-fb68-e811-8126-005056ad09ed,7841128,206680,267256,54.94715278,80616.55,2333556.32,5,80%,BD Activity,Yes,608000,New Relationship - New Business,Bio/Pharma,med,_missing_,1
64272270-cbc7-e811-812e-005056ad6943,7841128,7980,267256,15.50259259,80616.55,2333556.32,5,80%,BD Activity,Yes,608000,New Relationship - New Business,Bio/Pharma,low,_missing_,1
f8fbce87-7e87-e811-8135-005056ad4f9d,7841128,45600,267256,17.09260417,80616.55,2333556.32,5,80%,BD Activity,Yes,608000,New Relationship - New Business,Bio/Pharma,med,_missing_,1
82acc963-10d9-e811-8139-005056ad4f9d,7841128,7140,267256,454.1752431,80616.55,2333556.32,5,20%,Website,Yes,608000,New Relationship - New Business,Bio/Pharma,low,_missing_,1
bb08f4bf-2894-e811-8127-005056ad09ed,7841128,110000,267256,0.001944444,80616.55,2333556.32,5,100%,BD Activity,Yes,608000,New Relationship - New Business,Bio/Pharma,med,_missing_,1
555d6ffd-2f9b-e711-8118-005056ad09ed,7787048,55000,29385000,54.51290509,0,0,10,20%,Referral - Other,No,0,Existing Relationship - Renewal,Bio/Pharma,med,No,1
f66c65ca-2d9b-e711-8118-005056ad09ed,7642326,635354,140901827,33.15609954,0,0,350,20%,Inactive - Junction Solutions,Yes,0,Existing Relationship - Renewal,Bio/Pharma,high,No,1
59df559f-3efb-e911-a9bf-005056b506e9,7874235,100000,0,272.0599306,431574.85,17590.03,76,20%,BD Activity,Yes,0,New Relationship - New Business,Bio/Pharma,med,_missing_,0
1503fe5f-2e9b-e711-8118-005056ad09ed,7787048,5000,29385000,174.493831,0,0,10,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Bio/Pharma,low,No,0
ae8606e1-2c9b-e711-8118-005056ad09ed,7787039,6900,74574297,6.7253125,50769.95,37891.04,160,20%,Inactive - Junction Solutions,No,4000000,Existing Relationship - Renewal,Food & Beverage,low,No,1
e633df61-0c19-e611-8107-005056ad1ac5,7897264,1600000,69449357,131.6978009,0,0,330,_missing_,Inactive - Junction Solutions,_missing_,0,New Relationship - New Business,Food & Beverage,high,_missing_,0
f833df61-0c19-e611-8107-005056ad1ac5,7897264,200000,69449357,131.6977546,0,0,330,_missing_,Inactive - Junction Solutions,_missing_,0,New Relationship - New Business,Food & Beverage,med,_missing_,0
93e37da2-2e9b-e711-8118-005056ad09ed,7897264,1800000,69449357,201.3472338,0,0,330,20%,Inside Sales,_missing_,0,Existing Relationship - Renewal,Food & Beverage,high,_missing_,0
1734603f-7aac-e811-812d-005056ad6943,7787086,7818.61,1864967296,222.0213542,3079296.32,7308498.75,3500,100%,Director,No,7000000,Existing Relationship - New Business,Food & Beverage,low,No,1
5048a452-2d9b-e711-8118-005056ad09ed,7787086,3000,1864967296,12.5962963,3079296.32,7308498.75,3500,20%,Inactive - Junction Solutions,No,7000000,Existing Relationship - Renewal,Food & Beverage,low,No,1
7efd9e58-2d9b-e711-8118-005056ad09ed,7787086,4800,1864967296,19.61189815,3079296.32,7308498.75,3500,20%,Inactive - Junction Solutions,No,7000000,Existing Relationship - Renewal,Food & Beverage,low,No,1
f1b08b76-2d9b-e711-8118-005056ad09ed,7787086,119000,1864967296,28.50641204,3079296.32,7308498.75,3500,20%,Inactive - Junction Solutions,No,7000000,Existing Relationship - Renewal,Food & Beverage,med,No,1
1adb69b2-2d9b-e711-8118-005056ad09ed,7787033,96960,0,21.70489583,85178.18,51388.53,0,20%,Inactive - Junction Solutions,No,1686258,Existing Relationship - Renewal,Food & Beverage,med,No,1
7d142f7a-03ce-e611-8111-005056ad09ed,7787033,5400,0,0.007384259,85178.18,51388.53,0,20%,Inactive - Junction Solutions,No,1686258,Existing Relationship - New Business,Food & Beverage,low,No,1
1a054b8b-2a4a-e711-8115-005056ad09ed,7787033,28000,0,0.001863426,85178.18,51388.53,0,20%,Inactive - Junction Solutions,No,1686258,Existing Relationship - New Business,Food & Beverage,med,No,1
0cfc6fbe-2d9b-e711-8118-005056ad09ed,7787086,2519.93,1864967296,32.66824074,3079296.32,7308498.75,3500,20%,Inactive - Junction Solutions,No,7000000,Existing Relationship - Renewal,Food & Beverage,low,No,1
3854706b-42b1-e811-8129-005056ad09ed,7787086,135000,1864967296,232.8449769,3079296.32,7308498.75,3500,80%,Director,No,7000000,Existing Relationship - New Business,Food & Beverage,med,No,1
a6fe3206-2e9b-e711-8118-005056ad09ed,7955970,1250000,609126222,15.23362269,0,0,110,20%,Referral - Other,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,0
5f3a76a8-2e9b-e711-8118-005056ad09ed,7787089,10102.3,454811894,66.54653935,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,low,No,0
7215f227-0989-ec11-a9dd-005056b57426,7679091,197360,1055830000,9.800972222,255471.66,223056.09,3676,80%,Director,No,1036700,Existing Relationship - New Business,Food & Beverage,med,No,1
fa018d93-4823-ea11-a9b9-005056b57426,7679091,197360,1055830000,790.2501968,255471.66,223056.09,3676,20%,BD Activity,No,1036700,Existing Relationship - New Business,Food & Beverage,med,No,1
8fcc7ba7-2f5e-ea11-a9c4-005056b506e9,7679091,158880,1055830000,707.1373148,255471.66,223056.09,3676,20%,BD Activity,No,1036700,Existing Relationship - New Business,Food & Beverage,med,No,1
1431e984-084d-ea11-a9bb-005056b5913b,7679091,21600,1055830000,0.0171875,255471.66,223056.09,3676,20%,BD Activity,No,1036700,Existing Relationship - New Business,Food & Beverage,low,No,1
7abb9d2a-30aa-e911-a9b5-005056b57426,7679091,526632,1055830000,95.54665509,255471.66,223056.09,3676,20%,BD Activity,No,1036700,New Relationship - New Business,Food & Beverage,high,No,1
3c1813ae-702c-e811-8122-005056ad09ed,7787089,270695,454811894,62.11329861,9598.36,24586,412,20%,Manager,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
4310e904-2d9b-e711-8118-005056ad09ed,7787086,80000,1864967296,176.4069329,3079296.32,7308498.75,3500,20%,Inactive - Junction Solutions,No,7000000,Existing Relationship - Renewal,Food & Beverage,med,No,0
3a3d44e2-26d2-e811-8138-005056ad4f9d,7787089,74880,454811894,33.13681713,9598.36,24586,412,80%,Director,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
ffd9420a-8443-e611-810a-005056ad6943,7787089,157980,454811894,0.002210648,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
c51f88a1-bc4d-e611-8113-005056ad4f9d,7787089,35150,454811894,0.0025,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
c82bef3c-cd16-e611-8105-005056ad6943,7787089,739074,454811894,0.001527778,9598.36,24586,412,_missing_,Partner,No,0,Existing Relationship - New Business,Food & Beverage,high,No,1
5e7bde10-2d9b-e711-8118-005056ad09ed,7787089,434016,454811894,32.62719907,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
6b7cde10-2d9b-e711-8118-005056ad09ed,7787089,94996,454811894,32.62888889,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
fa7cde10-2d9b-e711-8118-005056ad09ed,7787089,281150,454811894,20.31472222,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
b2ced616-2d9b-e711-8118-005056ad09ed,7787089,29578,454811894,6.341712963,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
3ccfd616-2d9b-e711-8118-005056ad09ed,7787089,27160,454811894,18.31284722,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
c4cfd616-2d9b-e711-8118-005056ad09ed,7787089,1037927,454811894,84.29166667,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,1
8a21cf1c-2d9b-e711-8118-005056ad09ed,7787089,39240,454811894,37.39167824,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
16730dd2-f87b-e811-812b-005056ad6943,7787089,220230,454811894,20.96711806,9598.36,24586,412,20%,Partner,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
fd21cf1c-2d9b-e711-8118-005056ad09ed,7787089,193600,454811894,37.32177083,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
0f23cf1c-2d9b-e711-8118-005056ad09ed,7787089,37520,454811894,18.31118056,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
e9d6c922-2d9b-e711-8118-005056ad09ed,7787089,254672,454811894,5.388032407,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
74d7c922-2d9b-e711-8118-005056ad09ed,7787089,372655,454811894,48.79947917,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
7474e767-2f9b-e711-8118-005056ad09ed,7787089,40320,454811894,45.79502315,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
57d8c922-2d9b-e711-8118-005056ad09ed,7787089,7379,454811894,7.355671296,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,low,No,1
7b42bf2e-2d9b-e711-8118-005056ad09ed,7787089,3800,454811894,9.551655093,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,low,No,1
e07bde10-2d9b-e711-8118-005056ad09ed,7787089,718280,454811894,89.54471065,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,1
d3779cda-2e5c-e711-8118-005056ad6943,7787089,18500,454811894,0.00150463,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,low,No,0
194bb2b9-7a03-e711-8113-005056ad6943,7787089,205160,454811894,0.009965278,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
bee0ac1f-b318-e711-8112-005056ad09ed,7787089,859360,454811894,0.001597222,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,high,No,1
70427470-c54b-e711-8115-005056ad09ed,7787089,154440,454811894,0.001099537,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
4bbfd2f9-d7bb-e611-8110-9f88f033c402,7787089,145660,454811894,0.001435185,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
38d10ec9-b318-e711-8112-005056ad09ed,7787089,4680,454811894,0.002349537,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,low,No,1
bf60416b-d18c-e711-8122-005056ad4f9d,7787089,180180,454811894,0.001377315,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
b9f45e62-dce7-e611-8113-005056ad6943,7787089,49548,454811894,0.001076389,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,0
85faa340-ec8f-e611-8110-005056ad6943,7787089,36860,454811894,48.99418981,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
ab3e9764-a10d-e711-8111-005056ad09ed,7787089,824325,454811894,0.000960648,9598.36,24586,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,high,No,1
